obsnme,obsval,weight,obgnme
gid5163_20080823,-17.4261145,0.15473557663381504,gid5163
gid5163_20080824,-17.2986065,0.15473557663381504,gid5163
gid5163_20080825,-17.18484625,0.15473557663381504,gid5163
gid5163_20080826,-17.0583225,0.15473557663381504,gid5163
gid5163_20080827,-16.95465875,0.15473557663381504,gid5163
gid5163_20080828,-16.91509825,0.15473557663381504,gid5163
gid5163_20080829,-16.89020625,0.15473557663381504,gid5163
gid5163_20080830,-16.8144825,0.15473557663381504,gid5163
gid5163_20080831,-16.79387675,0.15473557663381504,gid5163
gid5163_20080901,-16.90843075,0.15473557663381504,gid5163
gid5163_20080902,-17.074769,0.15473557663381504,gid5163
gid5163_20080903,-17.21799325,0.15473557663381504,gid5163
gid5163_20080904,-17.31000475,0.15473557663381504,gid5163
gid5163_20080905,-17.4305595,0.15473557663381504,gid5163
gid5163_20080906,-17.520285,0.15473557663381504,gid5163
gid5163_20080907,-17.64941225,0.15473557663381504,gid5163
gid5163_20080908,-17.66516025,0.15473557663381504,gid5163
gid5163_20080909,-17.54984425,0.15473557663381504,gid5163
gid5163_20080910,-17.4576105,0.15473557663381504,gid5163
gid5163_20080911,-17.4499905,0.15473557663381504,gid5163
gid5163_20080912,-17.4686595,0.15473557663381504,gid5163
gid5163_20080913,-17.492218,0.15473557663381504,gid5163
gid5163_20080914,-17.642332,0.15473557663381504,gid5163
gid5163_20080915,-17.804638,0.15473557663381504,gid5163
gid5163_20080916,-17.85839075,0.15473557663381504,gid5163
gid5163_20080917,-17.9250975,0.15473557663381504,gid5163
gid5163_20080918,-17.949164,0.15473557663381504,gid5163
gid5163_20080919,-17.9926615,0.15473557663381504,gid5163
gid5163_20080920,-18.060162,0.15473557663381504,gid5163
gid5163_20080921,-18.2220235,0.15473557663381504,gid5163
gid5163_20080922,-18.358993,0.15473557663381504,gid5163
gid5163_20080923,-18.48640575,0.15473557663381504,gid5163
gid5163_20080924,-18.504154,0.15473557663381504,gid5163
gid5163_20080925,-18.5402855,0.15473557663381504,gid5163
gid5163_20080926,-18.59492725,0.15473557663381504,gid5163
gid5163_20080927,-18.6153425,0.15473557663381504,gid5163
gid5163_20080928,-18.662777,0.15473557663381504,gid5163
gid5163_20080929,-18.843879,0.15473557663381504,gid5163
gid5163_20080930,-18.98142,0.15473557663381504,gid5163
gid5163_20081001,-19.0235205,0.15473557663381504,gid5163
gid5163_20081002,-19.056477,0.15473557663381504,gid5163
gid5163_20081003,-19.143091,0.15473557663381504,gid5163
gid5163_20081004,-19.137376,0.15473557663381504,gid5163
gid5163_20081005,-19.15525125,0.15473557663381504,gid5163
gid5163_20081006,-19.28485475,0.15473557663381504,gid5163
gid5163_20081007,-19.28368,0.15473557663381504,gid5163
gid5163_20081008,-19.3270505,0.15473557663381504,gid5163
gid5163_20081009,-19.379184,0.15473557663381504,gid5163
gid5163_20081010,-19.4507485,0.15473557663381504,gid5163
gid5163_20081011,-19.40563175,0.15473557663381504,gid5163
